scenario,task,task_id,run_id,target_case,model,model_type,features,n_features,input_strategy,segment,input_length_pct,rmse,r2,mae,n_runs,seed,source_file
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,4,XGBoost,ML,Raw+Delta,48,prefix,-,70.0,0.0735439654789971,0.7157582281634275,0.0626461334313665,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,XGBoost,ML,Delta+Meta,27,prefix,-,100.0,0.0738048343759429,0.7137381753691995,0.0632425191466297,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,RandomForest,ML,Delta,24,prefix,-,80.0,0.0738428998442441,0.7134428153014298,0.066349710690587,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,4,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,80.0,0.0739754257914867,0.7124133232190519,0.0662035714285714,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,RandomForest,ML,Delta+Meta,27,prefix,-,30.0,0.074001326470844,0.7122119051343012,0.0639011904761904,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,RandomForest,ML,Delta,24,prefix,-,90.0,0.0743081223621852,0.709820725653495,0.065512993898607,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,RandomForest,ML,Delta+Meta,27,prefix,-,50.0,0.0743936572570495,0.7091522996955288,0.0634916666666667,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,RandomForest,ML,Delta+Meta,27,prefix,-,80.0,0.0747618375985443,0.7062663173590253,0.0678690476190476,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,RandomForest,ML,Delta+Meta,27,prefix,-,40.0,0.0749000168213684,0.7051795222305638,0.0668571428571428,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,RandomForest,ML,Delta,24,prefix,-,40.0,0.0749099086084321,0.705101645239748,0.0664634700890832,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,4,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,20.0,0.0750018621461949,0.704377212629296,0.0656309523809523,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,4,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,90.0,0.0754335724934658,0.7009642116074415,0.0655845238095238,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,RandomForest,ML,Delta+Meta,27,prefix,-,90.0,0.075454721193553,0.7007965116157826,0.0659511904761904,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,4,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,100.0,0.0755939240476892,0.6996915204917815,0.0615150534734129,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,4,XGBoost,ML,Raw+Meta,27,prefix,-,20.0,0.075708795555278,0.6987781376049835,0.0606213354638644,7,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,4,XGBoost,ML,Raw+Delta,48,prefix,-,100.0,0.0760217993875116,0.6962822982371962,0.0624078054566468,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,MLP,ML,Delta+Meta,27,prefix,-,80.0,0.0760544417361309,0.6960214207615485,0.0602987545500323,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,4,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,40.0,0.0766659626649872,0.691113447301468,0.0673797619047619,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,Ridge,ML,Delta,24,prefix,-,20.0,0.0769969826180387,0.6884403353905559,0.0575971684704286,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,RandomForest,ML,Delta,24,prefix,-,70.0,0.0774886701612472,0.6844485133370122,0.070737993898607,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,4,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,70.0,0.0775432537408373,0.6840038032656814,0.0646559915159429,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,4,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,70.0,0.0778265771312468,0.6816904447765659,0.0601909334957599,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,4,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,70.0,0.0778462943603285,0.6815291379921589,0.0662154761904762,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,RandomForest,ML,Delta+Meta,27,prefix,-,70.0,0.0781334441150888,0.6791753331456456,0.0714321428571428,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S3,T2,S3_T2,2026-06-08_201620_H4_S3_T2_entry_steady,4,RandomForest,ML,Raw+Delta+Meta,51,segment,Entry+Steady,100.0,0.0782053456693968,0.6785845897981313,0.0665714285714285,7,0,experiments/executions/H4/S3/T2/2026-06-08_201620_H4_S3_T2_entry_steady/metrics/H4_S3_T2_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,4,XGBoost,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,70.0,0.0800768100371621,0.6630175034527459,0.0696801680007151,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,Ridge,ML,Delta,24,prefix,-,30.0,0.0800792844034714,0.662996677672639,0.0635588353289429,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S3,T1,S3_T1,2026-06-08_201520_H4_S3_T1_entry_steady_exit,4,XGBoost,ML,Raw+Delta+Meta,51,segment,Entry+Steady+Exit,100.0,0.0801427238606926,0.662462512652563,0.070849693319095,7,0,experiments/executions/H4/S3/T1/2026-06-08_201520_H4_S3_T1_entry_steady_exit/metrics/H4_S3_T1_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,4,XGBoost,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,100.0,0.0801427238606926,0.662462512652563,0.070849693319095,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,4,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,90.0,0.0805940517596815,0.6586500881884718,0.0704778544338686,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,XGBoost,ML,Delta,24,prefix,-,70.0,0.0811613652862067,0.6538275487548977,0.0659156461113265,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,XGBoost,ML,Delta+Meta,27,prefix,-,70.0,0.0816191570488525,0.6499113544928166,0.0687724571196096,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,SVR,ML,Delta+Meta,27,prefix,-,30.0,0.0818688603364529,0.6477659756041482,0.0783678063596562,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,XGBoost,ML,Delta,24,prefix,-,90.0,0.0819034698199444,0.6474681037550611,0.0702990736280168,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,XGBoost,ML,Delta+Meta,27,prefix,-,50.0,0.082591276092729,0.6415222807328992,0.0732923284838242,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,4,XGBoost,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,40.0,0.0826687938566436,0.6408490514715792,0.0737231595707791,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,4,XGBoost,ML,Raw,24,prefix,-,20.0,0.0829232580085389,0.6386346318974845,0.0696870051537241,7,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,XGBoost,ML,Delta,24,prefix,-,60.0,0.0831180468454031,0.6369349250768581,0.0703589514217206,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,4,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,20.0,0.0832389284310484,0.6358781197864535,0.0736357142857142,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,4,MLP,ML,Raw,24,prefix,-,30.0,0.0833787681547963,0.634653657259167,0.0618260954602833,7,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,4,RandomForest,ML,Raw+Meta,27,prefix,-,20.0,0.0834554410144756,0.6339814230897572,0.0657095238095237,7,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,XGBoost,ML,Delta+Meta,27,prefix,-,90.0,0.0835278584811961,0.6333459309520785,0.0719797460462099,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,XGBoost,ML,Delta,24,prefix,-,40.0,0.0835320359266837,0.6333092553874065,0.0744197920496974,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,4,RandomForest,ML,Raw,24,prefix,-,20.0,0.0835351162970513,0.6332822103353362,0.0643261904761904,7,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,4,XGBoost,ML,Raw+Delta,48,prefix,-,90.0,0.0835689091776217,0.6329854499402163,0.0737868312679763,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,4,RandomForest,ML,Raw+Delta+Meta,51,prefix,-,20.0,0.0836895957838266,0.6319246314022362,0.0739583333333332,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,SVR,ML,Delta,24,prefix,-,20.0,0.08378655486082,0.6310712655546815,0.0692584080339697,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S3,T3,S3_T3,2026-06-08_201721_H4_S3_T3_steady,4,XGBoost,ML,Raw+Delta+Meta,51,segment,Steady,100.0,0.084170776588523,0.6276798992447046,0.0722662105411291,7,0,experiments/executions/H4/S3/T3/2026-06-08_201721_H4_S3_T3_steady/metrics/H4_S3_T3_locv_per_case.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,4,RandomForest,ML,Raw+Delta,48,prefix,-,20.0,0.0842567266284587,0.6269191300675685,0.0742488095238094,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,4,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,10.0,0.0846900650200201,0.6230716982607607,0.073572619047619,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,4,XGBoost,ML,Delta,24,prefix,-,50.0,0.0850936145338553,0.6194710011932848,0.0766192280554345,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,4,Ridge,ML,Raw,24,prefix,-,90.0,0.0852252711444563,0.6182925833969761,0.0763886264593551,7,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,4,Ridge,ML,Delta+Meta,27,prefix,-,30.0,0.0852487073117044,0.6180826224608367,0.0724546214433103,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
